id,back_default,back_female,back_shiny,back_shiny_female,front_default,front_female,front_shiny,front_shiny_female
209,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/209.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/209.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/209.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/209.png,
210,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/210.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/210.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/210.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/210.png,
211,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/211.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/211.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/211.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/211.png,
212,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/212.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/female/212.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/212.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/female/212.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/212.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/female/212.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/212.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/female/212.png
213,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/213.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/213.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/213.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/213.png,
214,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/214.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/female/214.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/214.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/female/214.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/214.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/female/214.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/214.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/female/214.png
215,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/215.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/female/215.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/215.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/female/215.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/215.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/female/215.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/215.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/female/215.png
216,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/216.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/216.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/216.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/216.png,
217,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/217.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/female/217.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/217.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/female/217.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/217.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/female/217.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/217.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/female/217.png
218,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/218.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/218.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/218.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/218.png,
219,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/219.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/219.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/219.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/219.png,
220,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/220.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/220.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/220.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/220.png,
221,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/221.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/female/221.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/221.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/female/221.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/221.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/female/221.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/221.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/female/221.png
222,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/222.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/222.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/222.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/222.png,
223,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/223.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/223.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/223.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/223.png,
224,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/224.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/female/224.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/224.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/female/224.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/224.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/female/224.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/224.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/female/224.png
225,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/225.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/225.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/225.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/225.png,
226,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/226.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/226.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/226.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/226.png,
227,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/227.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/227.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/227.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/227.png,
228,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/228.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/228.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/228.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/228.png,
229,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/229.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/female/229.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/229.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/female/229.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/229.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/female/229.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/229.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/female/229.png
230,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/230.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/230.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/230.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/230.png,
231,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/231.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/231.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/231.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/231.png,
232,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/232.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/female/232.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/232.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/female/232.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/232.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/female/232.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/232.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/female/232.png
233,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/233.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/233.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/233.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/233.png,
234,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/234.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/234.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/234.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/234.png,
235,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/235.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/235.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/235.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/235.png,
236,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/236.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/236.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/236.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/236.png,
237,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/237.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/237.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/237.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/237.png,
238,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/238.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/238.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/238.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/238.png,
239,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/239.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/239.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/239.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/239.png,
240,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/240.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/240.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/240.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/240.png,
241,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/241.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/241.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/241.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/241.png,
242,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/242.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/242.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/242.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/242.png,
243,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/243.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/243.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/243.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/243.png,
244,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/244.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/244.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/244.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/244.png,
245,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/245.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/245.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/245.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/245.png,
246,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/246.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/246.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/246.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/246.png,
247,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/247.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/247.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/247.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/247.png,
248,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/248.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/248.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/248.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/248.png,
249,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/249.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/249.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/249.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/249.png,
250,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/250.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/250.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/250.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/250.png,
251,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/251.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/251.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/251.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/251.png,
252,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/252.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/252.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/252.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/252.png,
253,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/253.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/253.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/253.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/253.png,
254,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/254.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/254.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/254.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/254.png,
255,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/255.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/female/255.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/255.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/female/255.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/255.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/female/255.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/255.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/female/255.png
256,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/256.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/female/256.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/256.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/female/256.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/256.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/female/256.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/256.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/female/256.png
257,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/257.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/female/257.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/257.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/female/257.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/257.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/female/257.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/257.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/female/257.png
258,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/258.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/258.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/258.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/258.png,
259,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/259.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/259.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/259.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/259.png,
260,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/260.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/260.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/260.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/260.png,
261,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/261.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/261.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/261.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/261.png,
262,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/262.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/262.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/262.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/262.png,
263,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/263.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/263.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/263.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/263.png,
264,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/264.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/264.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/264.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/264.png,
265,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/265.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/265.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/265.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/265.png,
266,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/266.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/266.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/266.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/266.png,
267,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/267.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/female/267.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/267.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/female/267.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/267.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/female/267.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/267.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/female/267.png
268,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/268.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/268.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/268.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/268.png,
269,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/269.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/female/269.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/269.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/female/269.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/269.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/female/269.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/269.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/female/269.png
270,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/270.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/270.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/270.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/270.png,
271,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/271.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/271.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/271.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/271.png,
272,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/272.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/female/272.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/272.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/female/272.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/272.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/female/272.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/272.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/female/272.png
